epoch,loss,auc,val_loss,val_auc
0,0.42538273334503174,0.8069054484367371,0.4380994737148285,0.8577628135681152
1,0.3879900574684143,0.8428286910057068,0.36857184767723083,0.8693247437477112
2,0.3752921521663666,0.8525606393814087,0.35125967860221863,0.874543309211731
3,0.3625488877296448,0.8645073175430298,0.34547004103660583,0.8806567192077637
4,0.36229953169822693,0.8650985956192017,0.3401964008808136,0.8852225542068481
5,0.3550603687763214,0.8710412979125977,0.33512264490127563,0.8893033266067505
6,0.3545738756656647,0.8712843656539917,0.353158175945282,0.8897755146026611
7,0.3506506383419037,0.874809741973877,0.336785227060318,0.8903233408927917
8,0.3454437553882599,0.8783625364303589,0.3305133283138275,0.8918553590774536
9,0.3421359956264496,0.8804036378860474,0.3249618113040924,0.8957321047782898
10,0.3426506519317627,0.8799700736999512,0.32154861092567444,0.8984214067459106
11,0.3414660394191742,0.8818961977958679,0.3235255479812622,0.8983144164085388
12,0.3396865129470825,0.8831930160522461,0.31923550367355347,0.8996722102165222
13,0.3367166817188263,0.8853315711021423,0.3172154128551483,0.901856005191803
14,0.33399754762649536,0.8868990540504456,0.3186103403568268,0.9015556573867798
15,0.3325997292995453,0.8887080550193787,0.3354564309120178,0.9011476039886475
16,0.32924818992614746,0.8910467028617859,0.31102266907691956,0.9061372876167297
17,0.3297061324119568,0.8906400799751282,0.3050275444984436,0.9096812009811401
18,0.32519394159317017,0.8937250375747681,0.31052178144454956,0.9085702896118164
19,0.32385796308517456,0.8949549794197083,0.30782970786094666,0.9116643667221069
20,0.3219969570636749,0.8964234590530396,0.30684465169906616,0.9118474125862122
21,0.3184106647968292,0.8991637229919434,0.2999710440635681,0.9137110710144043
22,0.3179818391799927,0.899134635925293,0.2920912504196167,0.9175925254821777
23,0.3160023093223572,0.9003835320472717,0.2864535450935364,0.9195868372917175
24,0.3139139711856842,0.9017183184623718,0.2870018780231476,0.9206783175468445
25,0.31152182817459106,0.9034644961357117,0.2997399866580963,0.9199239015579224
26,0.3114081919193268,0.9032795429229736,0.29356205463409424,0.9194373488426208
27,0.3101249039173126,0.9049586653709412,0.2791636288166046,0.9239212870597839
28,0.3055993914604187,0.9075731635093689,0.28684791922569275,0.9211817979812622
29,0.30150946974754333,0.9095082879066467,0.27631962299346924,0.926188588142395
30,0.3037577271461487,0.9093098640441895,0.2694929540157318,0.9304990768432617
31,0.29925814270973206,0.9120264649391174,0.269016295671463,0.9311090707778931
32,0.29488012194633484,0.9147398471832275,0.28342404961586,0.9296354055404663
33,0.2913159132003784,0.9172773361206055,0.27354153990745544,0.9341146945953369
34,0.2893540859222412,0.9186021685600281,0.2551302909851074,0.9376577734947205
35,0.28428569436073303,0.9214429259300232,0.2550714313983917,0.9379541277885437
36,0.2844947278499603,0.9213045835494995,0.2566007077693939,0.9376195669174194
37,0.27986541390419006,0.9243547320365906,0.25375133752822876,0.9394841194152832
38,0.27899765968322754,0.9243276715278625,0.286464124917984,0.940041184425354
39,0.27585873007774353,0.9261968731880188,0.24976691603660583,0.9449829459190369
40,0.2744022607803345,0.9278532862663269,0.2460259646177292,0.9452053308486938
41,0.2705310583114624,0.9299956560134888,0.25376683473587036,0.9428043961524963
