epoch,loss,auc,val_loss,val_auc
0,0.40782541036605835,0.771806538105011,0.39875271916389465,0.8352580070495605
1,0.3710922300815582,0.8160343766212463,0.3647529184818268,0.8453869223594666
2,0.3568093776702881,0.8330972194671631,0.35356035828590393,0.8555501699447632
3,0.35053184628486633,0.8395386338233948,0.3331530690193176,0.8653580546379089
4,0.3455345928668976,0.8453912734985352,0.324572890996933,0.8694895505905151
5,0.3404926359653473,0.850748598575592,0.31971675157546997,0.8722866773605347
6,0.3393491208553314,0.8524771332740784,0.3254494369029999,0.8723222017288208
7,0.33438965678215027,0.8569421768188477,0.31619343161582947,0.8763238191604614
8,0.33218204975128174,0.8591947555541992,0.3182172477245331,0.8777398467063904
9,0.33014607429504395,0.8607178926467896,0.3140381872653961,0.882451593875885
10,0.3278243839740753,0.8634340763092041,0.3090514540672302,0.8824964761734009
11,0.328363835811615,0.8621578216552734,0.31180325150489807,0.8839825987815857
12,0.32633551955223083,0.8650742769241333,0.3145640790462494,0.8861934542655945
13,0.32247281074523926,0.8685832023620605,0.3096865117549896,0.8896153569221497
14,0.3245680630207062,0.8673346042633057,0.29848170280456543,0.8916768431663513
15,0.32185715436935425,0.8698956966400146,0.3184551000595093,0.8914228677749634
16,0.3186691999435425,0.8726481199264526,0.2987460792064667,0.8915873765945435
17,0.32051342725753784,0.8711152672767639,0.2950572669506073,0.896108865737915
18,0.3152003586292267,0.8755189180374146,0.3002563416957855,0.8962205648422241
19,0.31367018818855286,0.8780034184455872,0.2891070544719696,0.8987867832183838
20,0.3102329671382904,0.880375325679779,0.3005428910255432,0.8998603224754333
21,0.3053848445415497,0.8851690292358398,0.28792721033096313,0.9018963575363159
22,0.3060693144798279,0.8840594291687012,0.2825533449649811,0.9045011401176453
23,0.3016873002052307,0.8873869180679321,0.2809949219226837,0.9074468016624451
24,0.30307310819625854,0.8873492479324341,0.27928659319877625,0.909683346748352
25,0.2993762493133545,0.8907279372215271,0.2713303864002228,0.9134707450866699
26,0.29761144518852234,0.8909192085266113,0.28969523310661316,0.9108471274375916
27,0.2957034409046173,0.8929112553596497,0.26967236399650574,0.9139294028282166
28,0.292755126953125,0.8955862522125244,0.26544278860092163,0.9167312383651733
29,0.28773045539855957,0.8995760083198547,0.2755681574344635,0.9096603393554688
30,0.29058876633644104,0.897305965423584,0.2645947337150574,0.920031726360321
31,0.28573891520500183,0.9009785652160645,0.2665286958217621,0.9198847413063049
32,0.2810017764568329,0.9044575691223145,0.26651352643966675,0.9226903915405273
33,0.2769637703895569,0.9081997275352478,0.2505079209804535,0.926994264125824
34,0.27923616766929626,0.9060272574424744,0.24277544021606445,0.9317729473114014
35,0.2753954231739044,0.908857524394989,0.24347230792045593,0.9305441975593567
36,0.27083340287208557,0.9124224185943604,0.24960507452487946,0.9285529851913452
37,0.2714734673500061,0.9115719795227051,0.2434430718421936,0.9320839643478394
38,0.2654796838760376,0.9164678454399109,0.2467193305492401,0.9300949573516846
39,0.2650577127933502,0.9166136384010315,0.24307969212532043,0.9335187673568726
40,0.24953113496303558,0.9265331029891968,0.24859626591205597,0.9390652179718018
41,0.24945126473903656,0.92697674036026,0.22283518314361572,0.944746732711792
42,0.24100768566131592,0.9327967762947083,0.2303479164838791,0.940311074256897
