epoch,loss,auc,val_loss,val_auc
0,0.42906925082206726,0.806279718875885,0.4005582928657532,0.8579421639442444
1,0.39044657349586487,0.8429116010665894,0.38132941722869873,0.8654329180717468
2,0.3736453950405121,0.8583575487136841,0.3558346629142761,0.8765282034873962
3,0.3695586025714874,0.861708402633667,0.3610647916793823,0.8798335194587708
4,0.3630557060241699,0.86712646484375,0.3427741229534149,0.8843294978141785
5,0.357944518327713,0.8718023300170898,0.3461468815803528,0.8871400952339172
6,0.3571799695491791,0.871997594833374,0.3379509150981903,0.8899206519126892
7,0.35267558693885803,0.8746516108512878,0.33402830362319946,0.8925829529762268
8,0.3473241329193115,0.8795526027679443,0.35094746947288513,0.8944852352142334
9,0.349278062582016,0.8778299689292908,0.32462161779403687,0.8978062868118286
10,0.3440723419189453,0.8827850222587585,0.32815077900886536,0.898337185382843
11,0.34241223335266113,0.8824378252029419,0.34344610571861267,0.9015718102455139
12,0.3397805094718933,0.8854050040245056,0.325923353433609,0.9031670689582825
13,0.33852091431617737,0.8859909772872925,0.3180641531944275,0.903295636177063
14,0.33453482389450073,0.8891063928604126,0.3196102976799011,0.9052022099494934
15,0.3332517445087433,0.8902148604393005,0.3272482752799988,0.9074010848999023
16,0.331416517496109,0.8917366862297058,0.3117380440235138,0.9062693119049072
17,0.3285313844680786,0.893172562122345,0.3040951192378998,0.910837709903717
18,0.3282289505004883,0.8941538333892822,0.3115696907043457,0.9096854329109192
19,0.32508039474487305,0.8964846730232239,0.3022257089614868,0.9117240309715271
20,0.3221503794193268,0.8984914422035217,0.30798521637916565,0.9115938544273376
21,0.3193871080875397,0.9005929231643677,0.29739585518836975,0.9170200228691101
22,0.3204800486564636,0.8993733525276184,0.30063602328300476,0.9137278199195862
23,0.31945306062698364,0.8997646570205688,0.29184699058532715,0.9190409183502197
24,0.314808189868927,0.9032697081565857,0.3054940104484558,0.9172102212905884
25,0.31135621666908264,0.9055782556533813,0.2871663570404053,0.9229397773742676
26,0.31202173233032227,0.9058945775032043,0.28514406085014343,0.9229732751846313
27,0.3089161515235901,0.9070979356765747,0.28218698501586914,0.9263092279434204
28,0.3040514588356018,0.9104308485984802,0.282953679561615,0.9249763488769531
29,0.30139023065567017,0.9121143221855164,0.2824503779411316,0.9273425340652466
30,0.3016483783721924,0.9116910696029663,0.2844267189502716,0.9264956712722778
31,0.2976830005645752,0.9143128395080566,0.27370208501815796,0.9278696775436401
32,0.2965985834598541,0.9148263931274414,0.2889108955860138,0.9235717058181763
33,0.2941168546676636,0.9164788722991943,0.2890651226043701,0.9321256279945374
34,0.28883492946624756,0.9196792840957642,0.26689448952674866,0.9340760111808777
35,0.2895231544971466,0.9197767972946167,0.2609022855758667,0.9357801079750061
36,0.2830505967140198,0.9235616326332092,0.2854293882846832,0.9339938759803772
37,0.2823638916015625,0.9236189723014832,0.2550489604473114,0.9390231370925903
38,0.28158727288246155,0.9240344762802124,0.2769103944301605,0.9302664995193481
39,0.2746748626232147,0.9286054968833923,0.27249568700790405,0.938075602054596
40,0.27574655413627625,0.9278273582458496,0.26547765731811523,0.9373716711997986
41,0.2698425352573395,0.931326687335968,0.2611772418022156,0.9427447319030762
42,0.27214735746383667,0.929600715637207,0.28145545721054077,0.9433698654174805
43,0.2555693984031677,0.9387009739875793,0.23884744942188263,0.9491037726402283
44,0.2518690824508667,0.9405279755592346,0.2502153813838959,0.9482556581497192
45,0.2491462081670761,0.9421126246452332,0.28003233671188354,0.9438551068305969
46,0.2434893250465393,0.9448200464248657,0.2519221603870392,0.9500195384025574
47,0.2408074289560318,0.9457947611808777,0.26170238852500916,0.9480141997337341
48,0.2340857982635498,0.9489968419075012,0.2397826462984085,0.9546462297439575
49,0.226811483502388,0.9524379372596741,0.24025525152683258,0.957298219203949
50,0.22148023545742035,0.9550015330314636,0.21878015995025635,0.9594973921775818
51,0.22134453058242798,0.9548594951629639,0.24137389659881592,0.9576627016067505
52,0.21654166281223297,0.9569795727729797,0.2303617000579834,0.9577375650405884
53,0.21460986137390137,0.9576111435890198,0.24806278944015503,0.955164909362793
54,0.21221373975276947,0.9589548110961914,0.23031066358089447,0.958217203617096
55,0.2074737697839737,0.9608203768730164,0.22827281057834625,0.9605458974838257
56,0.20716561377048492,0.9602871537208557,0.24041537940502167,0.9601700305938721
57,0.2050689458847046,0.961552619934082,0.22722060978412628,0.9617055058479309
58,0.20234115421772003,0.9626960158348083,0.23514485359191895,0.9608526825904846
59,0.20174600183963776,0.9629127383232117,0.213343545794487,0.963706374168396
60,0.2036028355360031,0.9620280861854553,0.22964955866336823,0.9626017212867737
61,0.196574404835701,0.964653491973877,0.22094139456748962,0.9628767967224121
62,0.19478042423725128,0.965518593788147,0.21892915666103363,0.9636039137840271
63,0.19614115357398987,0.9646959900856018,0.22207368910312653,0.9645022749900818
64,0.19166238605976105,0.9666775465011597,0.21970611810684204,0.9640371203422546
65,0.1901664286851883,0.9673095345497131,0.21705855429172516,0.9637503623962402
66,0.1909564584493637,0.9664523005485535,0.21200063824653625,0.964454710483551
67,0.19033282995224,0.9670498371124268,0.21468998491764069,0.9658039212226868
68,0.18516670167446136,0.9692808985710144,0.2199728637933731,0.9640682935714722
69,0.1864389330148697,0.9685689806938171,0.21630144119262695,0.9653304219245911
70,0.18856240808963776,0.9675995111465454,0.2174874246120453,0.9640071988105774
71,0.18727974593639374,0.9683429002761841,0.224705770611763,0.9650390148162842
72,0.18627536296844482,0.968508243560791,0.21271370351314545,0.9659523367881775
73,0.1826663464307785,0.9699024558067322,0.20731942355632782,0.9665396809577942
74,0.18515080213546753,0.9689683318138123,0.2100926786661148,0.9662154316902161
75,0.18322812020778656,0.9693243503570557,0.20827311277389526,0.9667460918426514
76,0.18198738992214203,0.9698812365531921,0.20872533321380615,0.9666447639465332
77,0.18060870468616486,0.9702814817428589,0.21241524815559387,0.9657087326049805
78,0.179902121424675,0.9708571434020996,0.21124891936779022,0.9662609696388245
79,0.18275202810764313,0.9698094129562378,0.2098391205072403,0.9664083123207092
80,0.18574446439743042,0.9689084887504578,0.20662939548492432,0.9663726687431335
81,0.17791767418384552,0.9717763662338257,0.2101336419582367,0.9663709402084351
