target_sex,target_age,trial,rate,dem_sex,dem_age,auroc,tpr,fnr,tnr,fpr,ppv,npv,fomr,tn,fp,fn,tp
F,0-20,0,0.75,F,0-20,0.6226153672145981,0.5558739255014327,0.44412607449856734,0.6019736842105263,0.3980263157894737,0.6158730158730159,0.5414201183431953,0.45857988165680474,183,121,155,194
F,0-20,0,0.75,F,20-40,0.6459029208044493,0.5605670103092784,0.43943298969072164,0.6507528461255968,0.34924715387440325,0.5784574468085106,0.6339892665474061,0.36601073345259394,3544,1902,2046,2610
F,0-20,0,0.75,F,40-60,0.6092139103747019,0.5835411471321695,0.4164588528678304,0.579556412729026,0.420443587270974,0.5941096817874069,0.5688839170467258,0.43111608295327425,6611,4796,5010,7020
F,0-20,0,0.75,F,60-80,0.5870379849442389,0.6196688110555159,0.38033118894448414,0.5137129982130371,0.48628700178696294,0.6243548193494178,0.5087327844887282,0.49126721551127184,6612,6259,6385,10403
F,0-20,0,0.75,F,80+,0.5695268907747946,0.6536541080344984,0.3463458919655016,0.44983089064261556,0.5501691093573844,0.6277244986922407,0.47784431137724553,0.5221556886227545,2793,3416,3052,5760
F,0-20,0,1.0,,,0.6015438920158767,0.5398739752015719,0.46012602479842807,0.6067039106145251,0.39329608938547483,0.6178660049627791,0.5281734176335718,0.4718265823664281,53214,34496,47537,55776
F,0-20,0,1.0,M,,0.6005790530648046,0.5344111539602492,0.4655888460397508,0.6109222310726011,0.3890777689273988,0.618198802760514,0.5267601387004373,0.4732398612995628,31446,20027,28251,32427
F,0-20,0,1.0,F,,0.6031411857785121,0.5476486454790664,0.4523513545209335,0.6007119794684991,0.399288020531501,0.6174044105981279,0.5302284795635017,0.4697715204364983,21768,14469,19286,23349
F,0-20,0,1.0,,0-20,0.6647759324864049,0.510989010989011,0.489010989010989,0.7053388090349076,0.2946611909650924,0.5644916540212443,0.6586768935762224,0.34132310642377756,687,287,356,372
F,0-20,0,1.0,,20-40,0.6557343242268847,0.5303985089198544,0.46960149108014554,0.6960511470477623,0.30394885295223767,0.5965858041329739,0.6362323822619457,0.3637676177380543,9254,4041,5291,5976
F,0-20,0,1.0,,40-60,0.6064018706451019,0.5284073889166251,0.4715926110833749,0.6275572652561636,0.3724427347438363,0.5985071250848224,0.5587905586348633,0.4412094413651367,17945,10650,14169,15876
F,0-20,0,1.0,,60-80,0.5804127089334359,0.541555780598667,0.458444219401333,0.5745323430614194,0.4254676569385805,0.6248471508926388,0.4892020257681912,0.5107979742318087,18643,13806,19466,22995
F,0-20,0,1.0,,80+,0.5715218083377432,0.561184350414629,0.43881564958537106,0.5392433653303218,0.46075663466967814,0.6489028213166145,0.44745649263721554,0.5525435073627845,6685,5712,8255,10557
F,0-20,0,1.0,M,0-20,0.6485330602922065,0.42744063324538256,0.5725593667546174,0.7328358208955223,0.2671641791044776,0.4750733137829912,0.693502824858757,0.3064971751412429,491,179,217,162
F,0-20,0,1.0,M,20-40,0.6460265198096294,0.5148994100741189,0.4851005899258811,0.6976684928016308,0.3023315071983692,0.5892331660031158,0.63065760681792,0.36934239318207995,5476,2373,3207,3404
F,0-20,0,1.0,M,40-60,0.6020408725798085,0.520954759922287,0.47904524007771304,0.6265999534558995,0.37340004654410053,0.593874580775802,0.5551546391752578,0.44484536082474224,10770,6418,8630,9385
