target_sex,target_age,trial,rate,dem_sex,dem_age,auroc,tpr,fnr,tnr,fpr,ppv,npv,fomr,tn,fp,fn,tp
F,,4,0.5,,80+,0.763157894736842,0.4166666666666667,0.5833333333333334,0.8157894736842105,0.18421052631578946,0.4166666666666667,0.8157894736842105,0.18421052631578946,31,7,7,5
F,,4,0.5,M,0-20,0.8759359457834618,0.8504672897196262,0.14953271028037382,0.7368421052631579,0.2631578947368421,0.6691176470588235,0.8873239436619719,0.11267605633802817,126,45,16,91
F,,4,0.5,M,20-40,0.8398825538079471,0.80859375,0.19140625,0.7152317880794702,0.2847682119205298,0.5461741424802111,0.8981288981288982,0.10187110187110188,432,172,49,207
F,,4,0.5,M,40-60,0.8132650984269141,0.754325259515571,0.24567474048442905,0.7273576097105509,0.2726423902894491,0.42745098039215684,0.9164705882352941,0.08352941176470588,779,292,71,218
F,,4,0.5,M,60-80,0.7625293001451054,0.7096774193548387,0.2903225806451613,0.6937716262975778,0.3062283737024221,0.3832752613240418,0.899103139013453,0.10089686098654709,401,177,45,110
F,,4,0.5,M,80+,0.6470588235294117,0.0,1.0,0.6470588235294118,0.35294117647058826,0.0,0.9166666666666666,0.08333333333333333,11,6,1,0
F,,4,0.5,F,0-20,0.8201385452746165,0.627906976744186,0.37209302325581395,0.8297872340425532,0.1702127659574468,0.627906976744186,0.8297872340425532,0.1702127659574468,78,16,16,27
F,,4,0.5,F,20-40,0.8164798989126459,0.6475409836065574,0.3524590163934426,0.8255578093306288,0.1744421906693712,0.47878787878787876,0.9044444444444445,0.09555555555555556,407,86,43,79
F,,4,0.5,F,40-60,0.7777601474899507,0.524390243902439,0.47560975609756095,0.8413878562577447,0.15861214374225527,0.40186915887850466,0.8969616908850726,0.10303830911492734,679,128,78,86
F,,4,0.5,F,60-80,0.7403554813312656,0.504950495049505,0.49504950495049505,0.8216867469879519,0.1783132530120482,0.408,0.8721227621483376,0.1278772378516624,341,74,50,51
F,,4,0.5,F,80+,0.8441558441558441,0.45454545454545453,0.5454545454545454,0.9523809523809523,0.047619047619047616,0.8333333333333334,0.7692307692307693,0.23076923076923078,20,1,6,5
