epoch,loss,auc,val_loss,val_auc
0,0.39419543743133545,0.7794584631919861,0.44598886370658875,0.8291750550270081
1,0.36309704184532166,0.8205975294113159,0.3397107720375061,0.8488839268684387
2,0.3524375259876251,0.8335179090499878,0.3347906470298767,0.8564551472663879
3,0.34698447585105896,0.8395794630050659,0.33302268385887146,0.8617459535598755
4,0.34251168370246887,0.8444552421569824,0.33202970027923584,0.8654630184173584
5,0.3389624357223511,0.8483983874320984,0.33558911085128784,0.8673611879348755
6,0.33550789952278137,0.8526487350463867,0.32372212409973145,0.8698654174804688
7,0.3347110450267792,0.8536068797111511,0.3165092170238495,0.8723816275596619
8,0.3304354250431061,0.8575596213340759,0.3117050230503082,0.8773733973503113
9,0.3290086090564728,0.8583802580833435,0.31064844131469727,0.8791661858558655
10,0.32731789350509644,0.8605799078941345,0.30936065316200256,0.8814326524734497
11,0.3259004056453705,0.8624047040939331,0.3040195107460022,0.8829333186149597
12,0.3250352740287781,0.8635284304618835,0.3003670275211334,0.8862671256065369
13,0.3241744935512543,0.8638799786567688,0.3061951696872711,0.8862999677658081
14,0.31954213976860046,0.8685493469238281,0.2965311110019684,0.8895693421363831
15,0.3169283866882324,0.8705207705497742,0.30517008900642395,0.8890845775604248
16,0.3166578710079193,0.8706963062286377,0.29612764716148376,0.8930001854896545
17,0.31220152974128723,0.875605046749115,0.29549112915992737,0.8926651477813721
18,0.3106859624385834,0.8762118220329285,0.2932601869106293,0.8942122459411621
19,0.3123014569282532,0.8744704723358154,0.29482704401016235,0.8932296633720398
20,0.3092169761657715,0.8782827854156494,0.2916019558906555,0.899075984954834
21,0.3058120310306549,0.8812087178230286,0.28831684589385986,0.8986184000968933
22,0.302227646112442,0.8841261863708496,0.2922841012477875,0.9003888964653015
23,0.30071163177490234,0.8862415552139282,0.3002067804336548,0.9014471173286438
24,0.2976362705230713,0.888384997844696,0.2872588038444519,0.9019393920898438
25,0.3003477156162262,0.8856694102287292,0.28332412242889404,0.9053561091423035
26,0.2964950501918793,0.8894054293632507,0.2999112010002136,0.9014931321144104
27,0.29977038502693176,0.8855700492858887,0.26851925253868103,0.9132599830627441
28,0.2922973334789276,0.8929241895675659,0.27966609597206116,0.9122022986412048
29,0.2890714406967163,0.8951513767242432,0.2760840058326721,0.9172083735466003
30,0.28477996587753296,0.8992603421211243,0.2678060829639435,0.9113410711288452
31,0.2836422622203827,0.9000938534736633,0.2645845413208008,0.9151716828346252
32,0.284961074590683,0.899181067943573,0.2673763334751129,0.9167755842208862
33,0.28248876333236694,0.9012352228164673,0.25979486107826233,0.9209354519844055
34,0.27664077281951904,0.9061832427978516,0.2675487697124481,0.9210206866264343
35,0.27242860198020935,0.9088642001152039,0.25029605627059937,0.9248917102813721
36,0.2672560513019562,0.9128872752189636,0.28222745656967163,0.9194438457489014
37,0.26976531744003296,0.9105316996574402,0.24144375324249268,0.9299453496932983
38,0.26652535796165466,0.9132798910140991,0.2511461079120636,0.9229164719581604
39,0.26497796177864075,0.9150601625442505,0.24013665318489075,0.9333704710006714
40,0.2601710259914398,0.918016254901886,0.25709959864616394,0.9282160997390747
41,0.25768688321113586,0.9198101162910461,0.25143685936927795,0.929756760597229
42,0.2576431334018707,0.9196770787239075,0.2786770462989807,0.9326417446136475
43,0.24897705018520355,0.9256889820098877,0.23475520312786102,0.9352056980133057
44,0.25373154878616333,0.9223299622535706,0.23320934176445007,0.9361537098884583
45,0.24964377284049988,0.9246707558631897,0.24069267511367798,0.9364612102508545
46,0.24439120292663574,0.9288827776908875,0.2550863027572632,0.932098925113678
47,0.2400061935186386,0.9313702583312988,0.24276979267597198,0.9353111982345581
48,0.23531514406204224,0.933773398399353,0.21175648272037506,0.9491346478462219
49,0.2319796085357666,0.9361134767532349,0.2312411218881607,0.9449945688247681
50,0.23240995407104492,0.9355652928352356,0.2209993153810501,0.9481096863746643
51,0.22386139631271362,0.9414229989051819,0.2269739955663681,0.9416878819465637
52,0.21923519670963287,0.9438475966453552,0.2224888950586319,0.9477781653404236
53,0.2216050773859024,0.9418995380401611,0.20882411301136017,0.9502391219139099
54,0.21274222433567047,0.9467213749885559,0.2024502456188202,0.9549160599708557
55,0.21639412641525269,0.9451460242271423,0.2011805921792984,0.9549542665481567
56,0.21090103685855865,0.9482304453849792,0.20518085360527039,0.9534462094306946
57,0.20987947285175323,0.9489086866378784,0.22095374763011932,0.9505686163902283
58,0.2121637463569641,0.9469536542892456,0.2055007666349411,0.9561803936958313
59,0.19986256957054138,0.9534664750099182,0.19756601750850677,0.9557994604110718
60,0.19595420360565186,0.9563295245170593,0.20216703414916992,0.9575576186180115
61,0.19589200615882874,0.9552435278892517,0.18163427710533142,0.9636980891227722
62,0.19276964664459229,0.9572325348854065,0.20213468372821808,0.9606238603591919
63,0.18725650012493134,0.959923267364502,0.2081003040075302,0.9566309452056885
64,0.18407262861728668,0.9612905383110046,0.1995592713356018,0.9585953950881958
65,0.1827515959739685,0.9608907103538513,0.20419855415821075,0.9579161405563354
66,0.18154332041740417,0.962285041809082,0.20628926157951355,0.9575362205505371
67,0.16201752424240112,0.9697205424308777,0.23701484501361847,0.9641007781028748
68,0.1523851901292801,0.9736985564231873,0.17715167999267578,0.9697073101997375
69,0.14825397729873657,0.9750900268554688,0.19413544237613678,0.9692462086677551
70,0.14673833549022675,0.9754046201705933,0.17906466126441956,0.9683090448379517
71,0.14215496182441711,0.9767236709594727,0.19334955513477325,0.9667071104049683
72,0.139924094080925,0.9777495265007019,0.17613585293293,0.969930112361908
73,0.1371590793132782,0.9786248207092285,0.17636138200759888,0.9705149531364441
74,0.13620373606681824,0.9792869687080383,0.16477155685424805,0.9730667471885681
75,0.13360446691513062,0.9799374938011169,0.1580958515405655,0.9749279022216797
76,0.13175451755523682,0.9808815121650696,0.16547614336013794,0.972371518611908
77,0.12574546039104462,0.9815278053283691,0.1740517020225525,0.9686145186424255
78,0.12542210519313812,0.9821773767471313,0.19166800379753113,0.9677810668945312
79,0.12861333787441254,0.9815742373466492,0.16554084420204163,0.9742028117179871
80,0.12432226538658142,0.9825811386108398,0.16634148359298706,0.9746893644332886
81,0.11019372195005417,0.9861479997634888,0.15802037715911865,0.9745676517486572
82,0.10963423550128937,0.9862054586410522,0.16696274280548096,0.9725853204727173
83,0.10085202753543854,0.9887399673461914,0.14381243288516998,0.9784618616104126
84,0.10540050268173218,0.9871324896812439,0.19593237340450287,0.9734252691268921
85,0.10440625250339508,0.9874549508094788,0.14256899058818817,0.9793885350227356
86,0.10177736729383469,0.9876901507377625,0.1550665944814682,0.9771097898483276
87,0.09827331453561783,0.9884830713272095,0.15610598027706146,0.9758678674697876
88,0.09920115768909454,0.9886430501937866,0.19774436950683594,0.9617065191268921
89,0.09698303043842316,0.9892678260803223,0.18413840234279633,0.9680922031402588
90,0.09320305287837982,0.9902626276016235,0.16399869322776794,0.9688819050788879
91,0.09586899727582932,0.9895843863487244,0.16566303372383118,0.972490668296814
92,0.0915447250008583,0.9903799891471863,0.15320149064064026,0.9734266400337219
93,0.09313805401325226,0.9901039004325867,0.15477418899536133,0.9767457246780396
94,0.09117066860198975,0.9903343319892883,0.15616601705551147,0.9736074805259705
95,0.08417341113090515,0.9919639229774475,0.1653832048177719,0.9711012840270996
96,0.08335176855325699,0.9923959970474243,0.16350841522216797,0.9722369909286499
97,0.08232144266366959,0.9925153851509094,0.16226094961166382,0.9743444323539734
98,0.0842859297990799,0.9918792843818665,0.15879222750663757,0.975469172000885
99,0.08663655072450638,0.9912442564964294,0.14964132010936737,0.9750150442123413
